"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 10 22:36:24 MSK 2022","Wed Aug 10 22:36:45 MSK 2022","21286","","","","","","Документ.CRM_Интерес.Форма.ФормаДокумента.Форма. Пустой обработчик","Пустой обработчик: ""ТоварыКодПриИзменении"""
"failed","Wed Aug 10 20:25:51 MSK 2022","Wed Aug 10 20:26:12 MSK 2022","21286","","","","","","ОбщийМодуль.слкМенеджерЗащитыПереопределяемый.Модуль. Возможно ошибочный метод","Возможно ошибочный метод: ""ПереопределитьСерииКлючейКонфигурации"""
"failed","Wed Aug 10 20:21:35 MSK 2022","Wed Aug 10 20:21:57 MSK 2022","21286","","","","","","ОбщийМодуль.СА_РаботаСФормамиКлиент.Модуль. 944,3: Переменная не определена","Строка 944,3: Переменная не определена (СА_ПрограммныеКомпоненты) #> <<?>>СА_ПрограммныеКомпоненты.Свойство(""КомпонентаПросмотраСканОбраза"", КомпонентаПросмотраСканОбраза); (Проверка: Толстый клиент (обычное приложение))"
"failed","Thu Aug 11 01:23:51 MSK 2022","Thu Aug 11 01:24:12 MSK 2022","21286","","","","","","Документ.РасходныйКассовыйОрдер.Форма.ФормаСпискаДокументов.Форма. Отсутствует обработчик","Отсутствует обработчик: РасходныеКассовыеОрдера ""РасходныеКассовыеОрдераОбработкаЗапросаОбновления"""
"failed","Wed Aug 10 21:20:50 MSK 2022","Wed Aug 10 21:21:11 MSK 2022","21286","","","","","","Справочник.LAD_ГруппыСвойствДляРейтингаПоставщиков.Форма.ФормаЭлемента.Форма. 11,2: Переменная не определена","Строка 11,2: Переменная не определена (МеханизмНумерацииОбъектов) #> <<?>>МеханизмНумерацииОбъектов.УстановитьДоступностьПоляВводаНомера(Метаданные(), ЭтаФорма, ЭлементыФормы.ДействияФормы.Кнопки.Подменю, ЭлементыФормы.Код); (Проверка: Толстый клиент (обычное приложение))"
"failed","Wed Aug 10 17:33:26 MSK 2022","Wed Aug 10 17:33:47 MSK 2022","21286","","","","","","ОбщийМодуль.toledo_ПроведениеПлановаяСебестоимостьСервер.Модуль. Не обнаружено ссылок на функцию","Не обнаружено ссылок на функцию: ""ТаблицаДанныхДляПроведенияРеализацияТоваровУслуг"""
"failed","Thu Aug 11 00:22:29 MSK 2022","Thu Aug 11 00:22:50 MSK 2022","21286","","","","","","Документ.АктОРасхожденияхПослеПриемки.Форма.ФормаДокумента.Форма. Пустой обработчик","Пустой обработчик: ""toledo_КонтактноеЛицоОбработкаВыбора"""
"failed","Thu Aug 11 05:08:46 MSK 2022","Thu Aug 11 05:09:08 MSK 2022","21286","","","","","","ПланВидовХарактеристик.CRM_АналитикаКлассификаторов.МодульОбъекта. Возможно ошибочный метод","Возможно ошибочный метод: ""ОбновитьЗначенияИспользуемыхАналитик"""
"failed","Thu Aug 11 00:15:23 MSK 2022","Thu Aug 11 00:15:44 MSK 2022","21286","","","","","","Документ.toledo_ШтрафыЗаПДЗ.Форма.ФормаДокумента.Форма. Отсутствует обработчик","Отсутствует обработчик: Форма ""ПриЧтенииНаСервере"""
"failed","Wed Aug 10 16:37:44 MSK 2022","Wed Aug 10 16:38:05 MSK 2022","21286","","","","","","ОбщийМодуль.LAD_ЗаявкаНаИсправлениеКлиент.Модуль. 15,24: Тип не определен","Строка 15,24: Тип не определен (ОписаниеОповещения) #> Оповещение = Новый <<?>>ОписаниеОповещения(""ПослеЗакрытияВопросаОРаспроведении"", ОбъектФормы, Новый Структура(""РасходВЗакрытомПериоде, РасходИзПрофита, ТекДокумент"", РасходВЗакрытомПериоде, РасходИзПрофита, Ссылка));			 (Проверка: Внешнее соединение)"
"failed","Thu Aug 11 03:07:48 MSK 2022","Thu Aug 11 03:08:09 MSK 2022","21286","","","","","","Обработка.Lad_НастройкаУчетныхЗаписейЭлектроннойПочты.Форма.Форма.Форма. Не обнаружено ссылок на функцию","Не обнаружено ссылок на функцию: ""СтруктураПараметровФоновогоЗадания"""
"failed","Wed Aug 10 23:53:44 MSK 2022","Wed Aug 10 23:54:06 MSK 2022","21286","","","","","","Документ.toledo_ПроверкаЦенКонкурентов.Форма.ФормаДокумента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""СвойстваВыполнитьОтложеннуюИнициализацию"""
"failed","Thu Aug 11 00:44:50 MSK 2022","Thu Aug 11 00:45:11 MSK 2022","21286","","","","","","Документ.ЗаказКлиента.Форма.ФормаДокумента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""УказатьПричиныОтсутствия"""
"failed","Thu Aug 11 03:08:52 MSK 2022","Thu Aug 11 03:09:13 MSK 2022","21286","","","","","","Обработка.lad_Обсуждения.Форма.ОбщаяФормаОбсуждений.Форма. Отсутствует обработчик","Отсутствует обработчик: Форма ""ОбработкаПолученияФормыВыбораПользователейСистемыВзаимодействия"""
"failed","Wed Aug 10 18:18:29 MSK 2022","Wed Aug 10 18:18:50 MSK 2022","21286","","","","","","ОбщийМодуль.toledo_РегламентныеЗадания.Модуль. Возможно ошибочный метод","Возможно ошибочный метод: ""ОбновитьПометкуНаРаспределение"""
"failed","Thu Aug 11 01:17:49 MSK 2022","Thu Aug 11 01:18:11 MSK 2022","21286","","","","","","Документ.ПриобретениеТоваровУслуг.Форма.toledo_ФормаРазделенияПТУ.Форма. Отсутствует обработчик","Отсутствует обработчик: ТоварыКоличествоВНовойПТУ.Расширение ""ТоварыКоличествоВНовойПТУОкончаниеВводаТекста"""
"failed","Wed Aug 10 20:10:14 MSK 2022","Wed Aug 10 20:10:36 MSK 2022","21286","","","","","","ОбщийМодуль.СА_ПроцедурыСканАрхиваКлиент.Модуль. 550,5: Переменная не определена","Строка 550,5: Переменная не определена (СА_ПрограммныеКомпоненты) #> <<?>>СА_ПрограммныеКомпоненты.КомпонентаОбработкиМедиафайлов.Overstore(ПутьИсточник, ДанныеФайла.ИмяПриемник, СтрПриемник.Адрес); (Проверка: Внешнее соединение)"
"failed","Wed Aug 10 16:54:03 MSK 2022","Wed Aug 10 16:54:24 MSK 2022","21286","","","","","","ОбщийМодуль.LAD_ТиповыеОтчеты.Модуль. 4300,39: Процедура или функция с указанным именем не определена","Строка 4300,39: Процедура или функция с указанным именем не определена (глЗначениеПеременной) #> НовыйПользователь.Пользователь   = <<?>>глЗначениеПеременной(""глТекущийПользователь""); (Проверка: Толстый клиент (обычное приложение))"
